timestamp,close,high,low,trade_count,open,volume,vwap
2017-03-24 04:00:00+00:00,233.88,235.04,232.96,359154,234.38,114789699,234.096078
2017-03-27 04:00:00+00:00,233.575,233.92,231.61,289799,231.93,89946752,232.973918
2017-03-28 04:00:00+00:00,235.26,235.81,233.14,277358,233.27,95886649,234.7739
2017-03-29 04:00:00+00:00,235.56,235.81,234.725,194187,234.99,70774254,235.407883
2017-03-30 04:00:00+00:00,236.2692,236.52,235.27,180055,235.47,57855379,236.129086
2017-03-31 04:00:00+00:00,235.68,236.51,235.68,206846,235.9,75510599,236.067148
2017-04-03 04:00:00+00:00,235.37,236.03,233.91,278496,235.8,90089205,235.0862
2017-04-04 04:00:00+00:00,235.52,235.58,234.555,192583,234.95,58593021,235.214091
2017-04-05 04:00:00+00:00,234.76,237.39,234.54,363089,236.26,115646755,235.980421
2017-04-06 04:00:00+00:00,235.37,236.04,234.425,245001,234.94,70710906,235.307869
2017-04-07 04:00:00+00:00,235.17,236.0,234.64,235737,235.15,76539831,235.322453
2017-04-10 04:00:00+00:00,235.29,236.255,234.73,211992,235.36,72254108,235.544869
2017-04-11 04:00:00+00:00,235.03,235.18,233.34,306533,234.9,90000127,234.356645
2017-04-12 04:00:00+00:00,234.1408,234.96,233.77,262869,234.74,84165230,234.256781
2017-04-13 04:00:00+00:00,232.56,234.49,232.51,303962,233.64,95772910,233.464275
2017-04-17 04:00:00+00:00,234.57,234.57,232.88,213649,233.11,69800214,233.918863
2017-04-18 04:00:00+00:00,233.86,234.49,233.08,245290,233.72,85870275,233.837069
2017-04-19 04:00:00+00:00,233.49,234.95,233.18,248650,234.52,71136763,233.993913
2017-04-20 04:00:00+00:00,235.3,235.845,233.78,279891,234.15,95466551,235.060001
2017-04-21 04:00:00+00:00,234.59,235.31,234.13,258371,235.25,113532358,234.784846
2017-04-24 04:00:00+00:00,237.16,237.41,234.5628,290936,237.18,125158068,236.957887
2017-04-25 04:00:00+00:00,238.52,238.95,237.81,240247,237.91,79462782,238.550345
2017-04-26 04:00:00+00:00,238.44,239.53,238.35,260078,238.51,90085667,238.891802
2017-04-27 04:00:00+00:00,238.6001,238.95,237.98,189221,238.77,58488103,238.514583
2017-04-28 04:00:00+00:00,238.12,238.93,237.93,184666,238.9,66726191,238.223698
2017-05-01 04:00:00+00:00,238.63,239.17,238.195,180746,238.68,71024242,238.729914
2017-05-02 04:00:00+00:00,238.76,238.98,238.3,176653,238.84,58348712,238.630674
2017-05-03 04:00:00+00:00,238.52,238.8775,237.7,223575,238.29,78825179,238.305078
2017-05-04 04:00:00+00:00,238.74,238.9225,237.78,208880,238.83,62308887,238.515921
2017-05-05 04:00:00+00:00,239.68,239.72,238.68,203540,239.19,65197733,239.214817
2017-05-08 04:00:00+00:00,239.67,239.92,239.17,153807,239.75,49579620,239.531994
2017-05-09 04:00:00+00:00,239.44,240.19,239.04,190515,239.96,52392122,239.68963
2017-05-10 04:00:00+00:00,239.86,239.87,239.15,152423,239.39,55725130,239.609419
2017-05-11 04:00:00+00:00,239.4592,239.57,238.13,211062,239.35,63504282,238.951221
2017-05-12 04:00:00+00:00,239.05,239.4273,238.67,158114,239.09,55661293,238.967732
2017-05-15 04:00:00+00:00,240.2297,240.44,239.45,193299,239.47,63907987,240.129926
2017-05-16 04:00:00+00:00,240.09,240.67,239.63,183992,240.64,53339787,240.099382
2017-05-17 04:00:00+00:00,235.9292,238.64,235.75,523480,238.1,175313451,237.035078
2017-05-18 04:00:00+00:00,236.76,237.75,235.43,369904,235.73,109332996,236.65333
2017-05-19 04:00:00+00:00,238.27,239.08,237.27,309485,237.33,116084794,238.334535
2017-05-22 04:00:00+00:00,239.52,239.71,238.82,178606,238.9,62155920,239.320379
2017-05-23 04:00:00+00:00,240.03,240.24,239.51,167052,239.95,49494920,239.948838
2017-05-24 04:00:00+00:00,240.56,240.73,239.93,167958,240.32,50796728,240.343643
2017-05-25 04:00:00+00:00,241.74,242.08,240.96,207264,241.2,66270391,241.665902
2017-05-26 04:00:00+00:00,241.73,241.9,241.45,136663,241.54,49505432,241.710855
2017-05-30 04:00:00+00:00,241.53,241.79,241.16,135972,241.34,36117015,241.538708
2017-05-31 04:00:00+00:00,241.42,241.88,240.64,242055,241.84,94580434,241.213084
2017-06-01 04:00:00+00:00,243.3,243.38,241.64,230852,241.96,72957360,242.589129
2017-06-02 04:00:00+00:00,244.14,244.35,243.08,223980,243.42,90118256,243.857762
2017-06-05 04:00:00+00:00,243.97,244.3,243.76,136078,243.97,48226801,244.048186
2017-06-06 04:00:00+00:00,243.25,243.98,243.12,160568,243.34,52074126,243.512443
2017-06-07 04:00:00+00:00,243.6692,243.92,242.83,182106,243.6,56141223,243.53435
2017-06-08 04:00:00+00:00,243.73,244.33,243.17,210454,243.77,66919424,243.701252
2017-06-09 04:00:00+00:00,243.5208,245.01,241.95,430309,244.09,133356137,243.639538
2017-06-12 04:00:00+00:00,243.35,243.42,242.38,297496,243.13,87656845,242.907887
2017-06-13 04:00:00+00:00,244.48,244.61,243.5799,204230,243.98,62137495,244.211035
2017-06-14 04:00:00+00:00,244.26,244.87,243.29,289795,244.86,80244234,244.163471
2017-06-15 04:00:00+00:00,243.7697,243.91,242.36,255031,242.68,68305724,243.257461
2017-06-16 04:00:00+00:00,242.64,242.83,241.6337,231767,242.77,87591012,242.283715
2017-06-19 04:00:00+00:00,244.65,244.73,243.48,202024,243.59,66917309,244.313069
2017-06-20 04:00:00+00:00,243.0592,244.26,242.99,187169,244.25,59691951,243.543689
2017-06-21 04:00:00+00:00,242.94,243.59,242.41,191822,243.42,58861890,242.984778
2017-06-22 04:00:00+00:00,242.83,243.53,242.64,151802,242.96,45320725,243.09396
2017-06-23 04:00:00+00:00,243.16,243.51,242.47,183907,242.91,70709551,243.075228
2017-06-26 04:00:00+00:00,243.26,244.38,243.045,178406,243.9,59933400,243.578114
2017-06-27 04:00:00+00:00,241.37,243.38,241.31,270673,243.04,84044624,242.279504
2017-06-28 04:00:00+00:00,243.47,243.715,242.23,224942,242.5,72044019,243.213471
2017-06-29 04:00:00+00:00,241.39,243.72,239.955,395296,243.66,109355405,241.648492
2017-06-30 04:00:00+00:00,241.79,242.71,241.575,241102,242.28,89166115,242.129144
2017-07-03 04:00:00+00:00,242.32,243.38,242.21,134053,242.88,40957421,242.850991
2017-07-05 04:00:00+00:00,242.74,243.01,241.7,184995,242.63,56729983,242.515977
2017-07-06 04:00:00+00:00,240.58,242.03,240.34,243346,241.89,68962703,241.116982
2017-07-07 04:00:00+00:00,242.1,242.28,240.5645,170222,241.21,60984959,241.845024
2017-07-10 04:00:00+00:00,242.35,242.8,241.76,138849,241.95,39006766,242.407721
2017-07-11 04:00:00+00:00,242.18,242.55,240.85,178563,242.17,51153060,241.942093
2017-07-12 04:00:00+00:00,243.94,244.2,243.3,182040,243.3,61511635,243.882646
2017-07-13 04:00:00+00:00,244.42,244.55,243.76,137315,244.02,40866889,244.281804
2017-07-14 04:00:00+00:00,245.51,245.97,244.31,181714,244.43,62456588,245.309433
2017-07-17 04:00:00+00:00,245.52,245.91,245.33,121976,245.47,34204311,245.618039
2017-07-18 04:00:00+00:00,245.6697,245.72,244.67,154180,245.06,44450602,245.295622
2017-07-19 04:00:00+00:00,246.96,247.0,246.01,149846,246.02,54438576,246.678931
2017-07-20 04:00:00+00:00,247.04,247.42,246.47,161056,247.28,48890421,247.067375
2017-07-21 04:00:00+00:00,246.83,246.91,246.18,178380,246.44,93912210,246.598823
2017-07-24 04:00:00+00:00,246.79,246.98,246.28,133718,246.79,47686541,246.684282
2017-07-25 04:00:00+00:00,247.37,247.8,247.16,166559,247.68,58593760,247.497959
2017-07-26 04:00:00+00:00,247.42,247.79,247.13,155738,247.75,49172056,247.499898
2017-07-27 04:00:00+00:00,247.2292,248.0,245.68,255394,247.96,72153911,246.864471
2017-07-28 04:00:00+00:00,246.89,247.06,246.13,167954,246.65,51849965,246.671954
2017-07-31 04:00:00+00:00,246.79,247.48,246.53,164620,247.37,68067126,246.940297
2017-08-01 04:00:00+00:00,247.3,247.5,246.716,151140,247.46,59232761,247.20431
2017-08-02 04:00:00+00:00,247.42,247.6,246.37,178081,247.49,48433419,247.051829
2017-08-03 04:00:00+00:00,246.98,247.34,246.64,143609,247.31,42553099,247.025024
2017-08-04 04:00:00+00:00,247.39,247.79,246.97,175818,247.52,61479958,247.337975
2017-08-07 04:00:00+00:00,247.84,247.87,247.37,100115,247.49,33050019,247.671941
2017-08-08 04:00:00+00:00,247.27,248.91,246.83,192932,247.51,64407874,247.763519
2017-08-09 04:00:00+00:00,247.27,247.31,246.06,223654,246.47,64216201,246.756887
2017-08-10 04:00:00+00:00,243.7599,246.44,243.7,424326,246.29,123760107,244.83828
2017-08-11 04:00:00+00:00,244.11,244.8,243.75,278570,244.02,76214881,244.25004
2017-08-14 04:00:00+00:00,246.5,246.79,245.55,227677,245.59,75409501,246.442613
2017-08-15 04:00:00+00:00,246.53,247.0,246.16,177927,246.98,57511842,246.597175
2017-08-16 04:00:00+00:00,246.96,247.57,246.45,212690,247.11,59139403,247.03034
2017-08-17 04:00:00+00:00,243.14,246.6,232.3295,428161,246.24,132413327,244.643959
2017-08-18 04:00:00+00:00,242.71,244.189,242.2,388925,242.9,142903619,243.092527
2017-08-21 04:00:00+00:00,242.92,243.2,241.83,231515,242.64,68869029,242.67255
2017-08-22 04:00:00+00:00,245.38,245.62,243.55,225776,243.57,65788773,244.938333
2017-08-23 04:00:00+00:00,244.5697,245.05,244.16,162101,244.33,53398349,244.678253
2017-08-24 04:00:00+00:00,244.045,245.18,243.75,196837,245.0,51791649,244.305203
2017-08-25 04:00:00+00:00,244.52,245.61,244.39,216047,244.9,67278135,244.890704
2017-08-28 04:00:00+00:00,244.6,245.2,244.09,135584,245.17,43672391,244.5313
2017-08-29 04:00:00+00:00,244.8597,245.15,242.93,197487,243.06,52286704,244.268338
2017-08-30 04:00:00+00:00,246.01,246.32,244.62,198521,244.83,64780450,245.714644
2017-08-31 04:00:00+00:00,247.29,247.77,246.0473,230813,246.72,107215200,247.213698
2017-09-01 04:00:00+00:00,247.81,248.33,247.67,179906,247.92,65352491,248.01584
2017-09-05 04:00:00+00:00,246.13,247.52,244.95,330610,247.25,93917434,246.14039
2017-09-06 04:00:00+00:00,246.89,247.28,246.23,216159,246.84,61912770,246.8317
2017-09-07 04:00:00+00:00,246.8753,247.27,246.4,184345,247.25,60251990,246.780849
2017-09-08 04:00:00+00:00,246.54,247.11,246.3,185518,246.54,67761216,246.653152
2017-09-11 04:00:00+00:00,249.14,249.3,248.02,211608,248.04,74223244,248.908054
2017-09-12 04:00:00+00:00,250.09,250.09,249.42,192657,249.63,58219198,249.792896
2017-09-13 04:00:00+00:00,250.17,250.21,249.59,147062,249.72,60652151,249.994288
2017-09-14 04:00:00+00:00,250.08,250.32,249.6,188808,249.8,98568056,250.020084
2017-09-15 04:00:00+00:00,249.23,249.29,248.57,186440,248.69,101580036,248.999095
2017-09-18 04:00:00+00:00,249.71,250.12,249.28,160265,249.61,47476365,249.74907
2017-09-19 04:00:00+00:00,249.96,250.07,249.6,125396,250.0,48258882,249.911239
2017-09-20 04:00:00+00:00,250.07,250.19,248.92,191412,250.07,60924607,249.76084
2017-09-21 04:00:00+00:00,249.4,249.98,249.185,136981,249.88,50990288,249.573083
2017-09-22 04:00:00+00:00,249.45,249.63,249.02,139756,249.05,52014945,249.327285
2017-09-25 04:00:00+00:00,248.97,249.5532,248.08,192976,249.15,59068484,248.804233
2017-09-26 04:00:00+00:00,249.07,249.7,248.805,171841,249.42,55751359,249.250877
2017-09-27 04:00:00+00:00,250.04,250.49,248.87,215762,249.88,84730448,249.880013
2017-09-28 04:00:00+00:00,250.33,250.44,249.63,125238,249.73,46947734,250.15699
2017-09-29 04:00:00+00:00,251.16,251.32,250.13,174559,250.34,89321126,250.909716
2017-10-02 04:00:00+00:00,252.28,252.32,251.2926,173647,251.49,65218919,251.993262
2017-10-03 04:00:00+00:00,252.85,252.89,252.23,147218,252.46,68610856,252.571104
2017-10-04 04:00:00+00:00,253.16,253.44,252.56,136461,252.69,56845159,253.027064
2017-10-05 04:00:00+00:00,254.66,254.68,253.196,196000,253.53,67267107,254.302822
2017-10-06 04:00:00+00:00,254.43,254.7008,253.85,186449,254.15,84486595,254.245804
2017-10-09 04:00:00+00:00,253.9692,254.7,253.65,113895,254.63,36639372,254.083313
2017-10-10 04:00:00+00:00,254.57,255.05,253.98,140616,254.6,44252125,254.46671
2017-10-11 04:00:00+00:00,254.98,255.02,254.32,126970,254.51,48527288,254.752144
2017-10-12 04:00:00+00:00,254.61,255.06,254.365,142560,254.66,48813293,254.724708
2017-10-13 04:00:00+00:00,254.88,255.27,254.64,149104,255.14,56381063,255.014402
2017-10-16 04:00:00+00:00,255.3,255.51,254.82,128092,255.21,39053772,255.182895
2017-10-17 04:00:00+00:00,255.43,255.52,254.98,120550,255.23,32637915,255.266536
2017-10-18 04:00:00+00:00,255.69,255.95,255.5,121860,255.9,41916186,255.743128
2017-10-19 04:00:00+00:00,255.8192,255.83,254.35,190692,254.83,63110555,255.213339
2017-10-20 04:00:00+00:00,257.07,257.14,255.7744,196440,256.7,91210612,256.801693
2017-10-23 04:00:00+00:00,256.16,257.51,256.02,196937,257.48,65348872,256.642208
2017-10-24 04:00:00+00:00,256.55,256.83,256.15,193869,256.6,68551491,256.512178
2017-10-25 04:00:00+00:00,255.32,256.31,254.0,318605,256.18,105617696,255.053374
2017-10-26 04:00:00+00:00,255.48,256.3,255.48,178426,255.99,73883274,255.853633
2017-10-27 04:00:00+00:00,257.6895,257.89,255.6254,230795,256.51,88712939,257.311081
2017-10-30 04:00:00+00:00,256.8,257.6,256.41,178942,257.07,56131252,256.945325
2017-10-31 04:00:00+00:00,257.12,257.44,256.805,162730,257.18,63065793,257.181536
2017-11-01 04:00:00+00:00,257.5,258.43,257.07,193086,258.04,55081842,257.762896
2017-11-02 04:00:00+00:00,257.62,257.75,256.19,217330,257.41,57278036,257.171395
2017-11-03 04:00:00+00:00,258.45,258.5,257.3,189608,257.77,62027558,258.093981
2017-11-06 05:00:00+00:00,258.81,259.0,258.22,130418,258.3,51061263,258.741792
2017-11-07 05:00:00+00:00,258.7,259.35,258.09,170176,258.97,58866834,258.643934
2017-11-08 05:00:00+00:00,259.11,259.22,258.15,160009,258.47,51582467,258.795926
2017-11-09 05:00:00+00:00,258.1908,258.39,256.36,349620,257.73,96424777,257.613556
2017-11-10 05:00:00+00:00,258.1,258.2926,257.37,176542,257.73,61716318,257.898547
2017-11-13 05:00:00+00:00,258.34,258.59,257.27,149076,257.31,51217198,258.128099
2017-11-14 05:00:00+00:00,257.75,257.85,256.52,204505,257.41,62394534,257.462442
2017-11-15 05:00:00+00:00,256.42,257.22,255.63,257048,256.62,83428078,256.528288
2017-11-16 05:00:00+00:00,258.54,259.04,257.4748,233018,257.52,76418542,258.431348
2017-11-17 05:00:00+00:00,257.87,258.5882,257.77,194179,258.22,78134634,258.096032
2017-11-20 05:00:00+00:00,258.28,258.525,257.86,155461,258.14,48775814,258.252711
2017-11-21 05:00:00+00:00,259.93,260.2,258.2627,204342,259.18,72962457,259.875655
2017-11-22 05:00:00+00:00,259.79,260.15,259.57,144666,260.0,45834266,259.853605
2017-11-24 05:00:00+00:00,260.37,260.48,260.16,84307,260.28,29003902,260.343864
2017-11-27 05:00:00+00:00,260.23,260.75,260.0,147055,260.41,54402661,260.361472
2017-11-28 05:00:00+00:00,262.83,262.9,260.655,281188,260.76,100665593,261.941464
2017-11-29 05:00:00+00:00,262.73,263.63,262.2,250860,263.02,79101707,262.79605
2017-11-30 05:00:00+00:00,264.87,266.05,263.67,379517,263.76,131731800,264.835125
2017-12-01 05:00:00+00:00,264.46,265.31,260.76,628606,264.76,165583460,263.564426
2017-12-04 05:00:00+00:00,264.11,266.8,264.08,335670,266.31,96851205,265.481353
2017-12-05 05:00:00+00:00,263.2,265.15,263.04,280508,264.43,79742291,263.974221
2017-12-06 05:00:00+00:00,263.23,263.73,262.71,207319,262.87,84117737,263.251205
2017-12-07 05:00:00+00:00,264.04,264.43,262.94,193169,263.09,83910926,263.932661
2017-12-08 05:00:00+00:00,265.48,265.52,264.0315,187961,264.99,78575790,265.198337
2017-12-11 05:00:00+00:00,266.34,266.38,265.4793,177381,265.58,84179443,266.000505
2017-12-12 05:00:00+00:00,266.8,267.32,266.345,225000,266.57,86435143,266.942942
2017-12-13 05:00:00+00:00,266.74,267.56,266.65,230518,267.06,105029384,267.145112
2017-12-14 05:00:00+00:00,265.69,267.22,265.6,270145,267.11,102357602,266.331198
2017-12-15 05:00:00+00:00,266.53,267.04,265.39,264900,265.45,144850419,266.410218
2017-12-18 05:00:00+00:00,268.23,268.6,267.98,226895,268.09,85137172,268.297621
2017-12-19 05:00:00+00:00,267.25,268.53,267.09,225065,268.48,84904033,267.573766
2017-12-20 05:00:00+00:00,267.1,268.33,266.69,215968,268.27,77665965,267.27917
2017-12-21 05:00:00+00:00,267.54,268.385,267.3,182247,267.74,69160260,267.803586
2017-12-22 05:00:00+00:00,267.49,267.635,266.9,177156,267.6,81741973,267.367027
2017-12-26 05:00:00+00:00,267.15,267.4377,266.885,142202,267.05,46524083,267.149829
2017-12-27 05:00:00+00:00,267.35,267.73,267.01,174032,267.38,60072678,267.343562
2017-12-28 05:00:00+00:00,267.86,267.92,267.45,120862,267.89,46221034,267.673209
2017-12-29 05:00:00+00:00,266.94,268.55,266.64,208392,268.53,100200244,267.389206
2018-01-02 05:00:00+00:00,268.77,268.81,267.4,233353,267.84,87974830,268.260115
2018-01-03 05:00:00+00:00,270.47,270.64,268.96,233671,268.96,92414326,270.096731
2018-01-04 05:00:00+00:00,271.57,272.16,270.5447,206549,271.2,85277552,271.697759
2018-01-05 05:00:00+00:00,273.4,273.56,271.95,208023,272.51,88073906,272.938192
2018-01-08 05:00:00+00:00,273.91,274.1,272.98,150232,273.31,64945938,273.776465
2018-01-09 05:00:00+00:00,274.53,275.25,274.081,186071,274.4,58485720,274.68277
2018-01-10 05:00:00+00:00,274.08,274.42,272.92,209103,273.68,70699507,273.861997
2018-01-11 05:00:00+00:00,276.09,276.12,274.56,188736,274.75,64026406,275.505816
2018-01-12 05:00:00+00:00,277.94,278.11,276.0819,269708,276.42,92919614,277.526316
2018-01-16 05:00:00+00:00,277.06,280.09,276.18,342984,279.35,110515722,278.086177
2018-01-17 05:00:00+00:00,279.61,280.05,276.97,262690,278.03,116747453,278.964289
2018-01-18 05:00:00+00:00,279.18,279.96,278.58,247929,279.48,105410481,279.303426
2018-01-19 05:00:00+00:00,280.39,280.41,279.14,244046,279.8,143550675,279.896829
2018-01-22 05:00:00+00:00,282.67,282.69,280.11,218510,280.17,102545061,281.967418
2018-01-23 05:00:00+00:00,283.24,283.62,282.37,232558,282.74,99464685,283.161288
2018-01-24 05:00:00+00:00,283.12,284.7,281.84,357698,284.02,136833465,283.37629
2018-01-25 05:00:00+00:00,283.3,284.27,282.405,267776,284.16,85877429,283.344795
2018-01-26 05:00:00+00:00,286.56,286.6285,283.96,266735,284.25,111355443,285.573362
2018-01-29 05:00:00+00:00,284.64,286.43,284.5,286696,285.93,92693728,285.38229
2018-01-30 05:00:00+00:00,281.63,284.736,281.22,427201,282.6,134420733,282.177423
2018-01-31 05:00:00+00:00,281.91,283.3,280.68,363005,282.73,121930951,281.97659
2018-02-01 05:00:00+00:00,281.68,283.06,280.68,304905,281.07,90994293,281.79606
2018-02-02 05:00:00+00:00,275.51,280.23,275.41,547730,280.08,178406624,277.351251
2018-02-05 05:00:00+00:00,264.11,275.85,263.31,1178555,273.45,304474048,269.920259
2018-02-06 05:00:00+00:00,269.06,269.7,258.7,1527394,259.94,357564910,264.987399
2018-02-07 05:00:00+00:00,267.67,272.36,267.58,741990,268.5,169549624,269.789627
2018-02-08 05:00:00+00:00,257.77,268.17,257.59,932886,268.01,252221121,262.673793
2018-02-09 05:00:00+00:00,261.74,263.61,252.92,1201103,260.8,286122968,258.398746
2018-02-12 05:00:00+00:00,265.32,267.01,261.6644,609799,263.83,146941527,264.860583
2018-02-13 05:00:00+00:00,266.05,266.62,263.31,375376,263.97,82434058,265.168485
2018-02-14 05:00:00+00:00,269.67,270.0,264.3,528177,264.31,123355652,267.946053
2018-02-15 05:00:00+00:00,272.93,273.04,268.77,423209,271.57,112606261,271.409763
2018-02-16 05:00:00+00:00,273.16,275.32,272.27,424685,272.32,163292191,273.670033
2018-02-20 05:00:00+00:00,271.44,273.67,270.5,339886,272.03,91166253,272.060489
2018-02-21 05:00:00+00:00,269.97,274.72,269.94,392246,271.9,100293719,272.403316
2018-02-22 05:00:00+00:00,270.26,273.05,269.64,404225,271.1,122557536,271.012849
2018-02-23 05:00:00+00:00,274.65,274.71,271.25,321587,271.79,96252415,273.31784
2018-02-26 05:00:00+00:00,277.91,278.01,275.26,281795,275.93,88758833,277.003876
2018-02-27 05:00:00+00:00,274.38,278.92,274.36,364250,278.11,102930024,276.369433
2018-02-28 05:00:00+00:00,271.41,276.19,271.29,402198,275.68,129776260,273.592491
2018-03-01 05:00:00+00:00,267.72,273.17,266.0,620286,271.41,179183801,269.020857
2018-03-02 05:00:00+00:00,269.08,269.72,264.82,540088,265.8,141448051,267.343393
2018-03-05 05:00:00+00:00,272.12,272.89,267.61,356240,267.73,99078649,271.010093
2018-03-06 05:00:00+00:00,272.83,273.39,271.18,295499,273.3,79922993,272.464411
2018-03-07 05:00:00+00:00,272.83,273.18,270.2,318134,270.42,88202658,271.751998
2018-03-08 05:00:00+00:00,274.03,274.24,272.42,259824,273.55,69768764,273.447609
2018-03-09 05:00:00+00:00,278.76,278.87,275.34,334455,275.7,117331321,277.655778
2018-03-12 04:00:00+00:00,278.54,279.91,278.0801,242962,279.2,73175656,278.900389
2018-03-13 04:00:00+00:00,276.72,280.41,276.03,315529,279.84,93427280,277.923822
2018-03-14 04:00:00+00:00,275.25,278.02,274.67,360723,277.81,107710053,275.707881
2018-03-15 04:00:00+00:00,275.03,276.61,274.43,262029,275.88,88837397,275.325046
2018-03-16 04:00:00+00:00,274.22,275.39,274.14,239191,274.5,101412188,274.716416
2018-03-19 04:00:00+00:00,270.61,274.3957,268.62,432140,273.35,111075802,270.50635
2018-03-20 04:00:00+00:00,270.93,271.67,270.18,209738,270.94,60829259,270.974569
2018-03-21 04:00:00+00:00,270.4,273.27,270.19,330623,270.9,79541919,271.488472
2018-03-22 04:00:00+00:00,263.71,268.87,263.36,577826,267.91,152401570,266.067064
2018-03-23 04:00:00+00:00,258.015,265.02,257.83,623865,264.17,186705769,261.310541
2018-03-26 04:00:00+00:00,265.14,265.43,259.41,450166,262.13,144878172,262.822658
2018-03-27 04:00:00+00:00,260.76,266.77,258.84,538201,266.17,134090487,263.132532
2018-03-28 04:00:00+00:00,259.85,262.64,258.58,590467,260.75,151934925,260.393928
2018-03-29 04:00:00+00:00,263.43,265.26,259.8389,436549,261.12,128072137,262.984807
2018-04-02 04:00:00+00:00,257.52,263.13,254.67,643543,262.55,188325321,257.533671
2018-04-03 04:00:00+00:00,260.73,261.31,256.84,451181,258.87,121245396,259.168498
2018-04-04 04:00:00+00:00,263.78,264.355,256.6,463583,256.75,126742991,260.852912
2018-04-05 04:00:00+00:00,265.59,266.64,264.32,318778,265.54,84309507,265.644235
2018-04-06 04:00:00+00:00,259.7,265.11,258.0,562706,263.42,182854619,261.068802
2018-04-09 04:00:00+00:00,260.83,264.84,259.9356,333760,261.37,113639051,262.34321
2018-04-10 04:00:00+00:00,265.09,266.04,262.98,405037,264.27,107159335,264.760521
2018-04-11 04:00:00+00:00,263.71,265.64,263.39,329134,263.47,92820659,264.277623
2018-04-12 04:00:00+00:00,265.9003,267.0,265.06,282530,265.26,70635606,266.149252
2018-04-13 04:00:00+00:00,265.11,267.54,264.01,310912,267.41,86860777,265.514348
2018-04-16 04:00:00+00:00,267.37,268.2,266.07,251422,267.0,64594574,267.300644
2018-04-17 04:00:00+00:00,270.13,270.87,268.75,253683,269.33,66215072,270.01895
2018-04-18 04:00:00+00:00,270.37,271.3,269.87,197534,270.69,57919664,270.739933
2018-04-19 04:00:00+00:00,268.87,269.88,267.72,284592,269.65,79527976,268.7653
2018-04-20 04:00:00+00:00,266.66,269.06,265.61,291616,268.81,101358707,266.93301
2018-04-23 04:00:00+00:00,266.57,267.89,265.35,239515,267.26,67468135,266.670791
2018-04-24 04:00:00+00:00,263.04,267.9762,261.28,436219,267.73,114962314,264.024455
2018-04-25 04:00:00+00:00,263.63,264.13,260.85,356766,262.91,105412286,262.629646
2018-04-26 04:00:00+00:00,266.24,267.2452,264.29,270095,264.79,68959182,265.929082
2018-04-27 04:00:00+00:00,266.58,267.34,265.5,224144,267.0,58099215,266.562638
2018-04-30 04:00:00+00:00,264.53,267.89,264.43,271534,267.26,84864978,265.784346
2018-05-01 04:00:00+00:00,264.96,265.1,262.11,296316,263.9,77000433,263.669599
2018-05-02 04:00:00+00:00,263.17,265.68,262.76,300566,264.76,87960465,264.167482
2018-05-03 04:00:00+00:00,262.59,263.36,259.05,519979,262.26,138114268,261.406877
2018-05-04 04:00:00+00:00,265.92,266.7892,261.15,326637,261.52,92744409,265.074665
2018-05-07 04:00:00+00:00,266.92,268.02,266.11,242694,266.89,56246159,267.156246
2018-05-08 04:00:00+00:00,266.89,267.325,265.15,264708,266.5,68490026,266.345231
2018-05-09 04:00:00+00:00,269.47,269.865,267.09,255999,267.68,60946478,268.719638
2018-05-10 04:00:00+00:00,272.0,272.39,270.22,258139,270.34,73496270,271.557167
2018-05-11 04:00:00+00:00,272.64,273.15,271.58,214617,272.16,64249519,272.493144
2018-05-14 04:00:00+00:00,272.95,274.08,272.36,214998,273.34,57758926,273.114985
2018-05-15 04:00:00+00:00,271.03,271.61,270.03,303001,271.59,91104778,270.779871
2018-05-16 04:00:00+00:00,272.15,272.76,271.11,199223,271.14,55278260,271.988003
2018-05-17 04:00:00+00:00,272.01,273.23,271.13,226824,271.94,57619100,272.180414
2018-05-18 04:00:00+00:00,271.34,272.03,270.93,201379,271.62,65582406,271.527412
2018-05-21 04:00:00+00:00,273.36,273.98,271.3512,212256,273.01,60494019,273.27455
2018-05-22 04:00:00+00:00,272.58,274.25,272.24,191589,273.96,54584049,273.269722
2018-05-23 04:00:00+00:00,273.37,273.39,270.99,244215,271.17,65652020,272.144578
2018-05-24 04:00:00+00:00,272.84,273.22,270.78,274541,272.91,77138128,272.334276
2018-05-25 04:00:00+00:00,272.21,272.86,271.58,195903,272.15,58118644,272.199476
2018-05-29 04:00:00+00:00,269.12,271.17,267.76,432412,270.31,119430992,269.121631
2018-05-30 04:00:00+00:00,272.59,273.11,270.42,281732,270.5,71476485,272.090007
2018-05-31 04:00:00+00:00,270.81,272.49,270.255,342555,272.15,97047084,271.262067
2018-06-01 04:00:00+00:00,273.61,273.94,272.33,275237,272.41,73684806,273.288605
2018-06-04 04:00:00+00:00,274.89,275.185,274.26,199750,274.53,46900396,274.811301
2018-06-05 04:00:00+00:00,275.19,275.53,274.18,205395,275.05,54148265,275.009857
2018-06-06 04:00:00+00:00,277.43,277.52,275.09,253539,275.79,65048897,276.475117
2018-06-07 04:00:00+00:00,277.37,278.28,276.34,299284,277.95,74154313,277.294688
2018-06-08 04:00:00+00:00,278.22,278.25,276.66,237991,276.85,73082607,277.583903
2018-06-11 04:00:00+00:00,278.58,279.37,278.31,211393,278.44,59668405,278.84475
2018-06-12 04:00:00+00:00,278.97,279.33,278.19,211611,279.03,74511683,278.832172
2018-06-13 04:00:00+00:00,278.01,279.48,277.8,275305,279.19,80383239,278.737457
2018-06-14 04:00:00+00:00,278.68,279.33,278.0599,233426,279.01,80080701,278.724182
